TicketID,CommitHash,CommitMessage
OPENJPA-2326,c0413aad9ead9b1bb6d6983c3c8c168a4ccb6d56,"OPENJPA-2326: remove ant-nodeps package dependency.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1444323 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2326,cb309e75a80410eadbefcd2905d576271da27a87,"OPENJPA-2326: Update TCK build.xml to use the correct property name for the pluggability tests.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1444230 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2326,4985e62f9b2cda1e6b9aa7a299aa40abdc2c21c1,"OPENJPA-2326: Remove table PROJECT in create.sql; add dictionary property Decimal(18,2) and minor fixes.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1443753 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2326,2facc841546b58815bf31a35b02cf597d3844693,"OPENJPA-2326.  Found an errant trace statement that is not needed.  Left over from a previous commit cleanup.  Too much trace is generated...  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1443682 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2326,c8dd4fc32d81f214cf436032b49e36ae4fefe699,"OPENJPA-2326 - Remove duplicate <macrodef>.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1443582 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2326,35421424b5c30f2ffffcbd15e58db44017facaf4,"OPENJPA-2326 - Enable running TCK 2 against databases other then Derby. Fixed a few configuration problems.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1443246 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2326,52fb78cc243c506be08408b7c03958a1af70c6c8,"OPENJPA-2326. A couple of updates to pom.xml and tck2-20110815.xml to make execution of the TCK more straight forward.  I'm still experiencing some hiccups, but we're getting closer...  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1437236 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2325,e63abd92a73968e7687c5928e0789177c8403fee,"OPENJPA-2325: Test cases for Mapped Super Class without identity field  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1436960 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2325,01cae73832fd7b86848fe017e990b96ca63e25af,"OPENJPA-2325: Correct evaluation of identity type for MappedSuperclass without an identity field  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1436957 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2567,4bb1caa36dc753057790cb735f7e67ff24b4cef6,"OPENJPA-2567 @Lob on String results in TEXT not BLOB "
OPENJPA-2567,9a98d6a2bf8203a1cead34d18f705e380c829cd6,"[OPENJPA-2567] various MySql and MariaDB text types support is added - thanks @solomax - This closes #18  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1839940 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2328,fd5cc0436cfdf426304a07cf950609094b46d8f4,"OPENJPA-2328: Fix NoSuchElementException when using HandlerRelationMapTableFieldStrategy. Patch contributed by Guillaume Chauvet.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1447955 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-863,f1d2bf4bef6b479bfe9ee5eda2e5364bba7d67d5,"OPENJPA-863 Unexpected mere-cascade behavior when cascade.all/merge specified on both sides of relationships Committing patch provided by Sandhya Truraga  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@737132 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1239,5b68196cf1b235977c9134fe57f5ef694f8eafa1,"OPENJPA-1239 Corrected method which determines explicit access type to set explicit bit  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@803354 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-860,8c50f73fe4820ac25b5268553b8029c32d9c9f9e,"OPENJPA-860 fixing the last trace call. Patch originally provided by Janko Heilgeist  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@735137 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-860,696388049b3a89248e265af7274bdb298ab91e0a,"OPENJPA-860 improve trace. Entity class names are printed when found in orm.xml  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@734797 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1232,5d7e949803352c5977a3cc1ea1a9abd99bad6bde,"OPENJPA-1232 Show as being fixed in 2.0.0-M3  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@920940 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1232,3b327b5fbb3fe45f6f691d738b16fa567d345541,"OPENJPA-1232:  Call toNestedFields for Map Keys as well as Map values.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@802211 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2321,5b21125f5ee4b57cb8285e874e3c9724bd6e2c4c,"OPENJPA-2321: Remove synchrnization on output stream  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1431649 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1234,61b85e4b1a6ef5c23f2b8bc87a09facc78e818a2,"OPENJPA-1234: Remove mistakenly added columnDefinition..   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@802589 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1234,fb2a45a739d463e21e76f16ce1b0db46b929a6b1,"OPENJPA-1234:  AllowFailure checks for system property before running or logging exceptions from test methods.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@802587 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1477,ec8dba1465635ad5fdc8d993c73fa71616face71,"OPENJPA-1477: Do not use cached PreparedQuery unless it is initialized  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@901845 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-628,a6216d10db96705ca23113b68ced81b86c5712f8,"OPENJPA-628: Adding missing license header  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@682877 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-628,a7464c7e0a4162d4a574d3d31190b3ac11828eb2,"OPENJPA-628: Adding more test cases for testing proxy collections in tracking changes in detached mode.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@682875 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-628,e41e1dd9761c718861e69afd2c44e85da02daa7d,"OPENJPA-628. Revert changes from revision 610922 and add testcase.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@682821 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1230,cbfd6b88dd152206de1c972f82600c001354a495,"OPENJPA-1230 - Make sure the javax.persistence.validatin.mode value usage matches the spec's requirement(i.e. lower case).  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@801866 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1230,c1ac969c7d951967f1faa772c65bcfa34918326e,"OPENJPA-1230 - transform javax.persistence.validatin.mode value to upper case before ValidationMode conversion.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@801739 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2320,0ca38be72735a1b9340a519f46f9d969b6c4bf5d,"OPENJPA-2320: Remove static initializers because recursive Predicate constructor deadlocks  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1430117 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-629,a4d905f3455ee6b6f2a594baf1961cc73234fffe,"OPENJPA-629 trim schema name for Informix only.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@665801 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-629,ffbc73ffa6d85735666fd0ec98ae30f418d42d93,"OPENJPA-629 trim schema name  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@665762 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-637,82e61ba0d578fba28ae987cafdc29e3b211a45f7,"OPENJPA-637.  Reverting ConcurrentHashMap implementation per the patch provided by Jeremy Bauer.  A more complete, configurable implementation is being tracked via the related sub-task OPENJPA-643.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@672003 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2318,1896a2850ca9721c5c00f76cfedceb7441df5651,"OPENJPA-2318: Left outer join is not generated because allowNull was not passed correctly  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1514833 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1467,a91f6d553e59d2c8a0f2c0b7ca4e4cedec33e9f6,"OPENJPA-1467: Revert ConcurrentDataCache.removeAllInternal(...) to prior revision (5529850).  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@900521 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2557,6591d4d464967b47185a77b1fa88a89bd4fdc8e0,"OPENJPA-2557: FinderCache contains incorrectly cached query with a NULL for a Primary Key.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1662615 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2799,0a6b7fb5944129a89f1861f3f7bbb40fac94ef8d,"OPENJPA-2799 commons-collections4 groupId is corrected "
OPENJPA-634,1aa44030d62809dd419f94f4d48dc353ee135952,"OPENJPA-634 - Use only the exception collection in the prepared statement to collect batch flush exceptions. This will preserve the order of exceptions thrown by underlying batch operations during the update manager flush processing.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@673197 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-634,514a4bb907c5e6bbab34a758008240347ef11830,"OPENJPA-634 Batched updates resulted in SQLException was not propagated back to users application fix OutOfMemoryException  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@667302 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-634,545c6732c887dc77040eff00fc0dad89312d6729,"OPENJPA-634 Batched updates resulted in SQLException was not propagated back to users application  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@666595 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-634,d965db72710b34fb1547dc616caedaaf75af565e,"OPENJPA-634 Batched updates resulted in SQLException was not propagated back to users application  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@666512 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1226,a4a94f5331993bc50bf1f2168246e91c2864141f,"OPENJPA-1226: fix merge entities with nested embeddables  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@801052 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-873,7b5510cabcdbc156229d9014d3fa9c3e616da890,"OPENJPA-873: check in test case  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@740802 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-873,89df4a75321f4066bb7a0a83d0fa03ace16e32bf,"OPENJPA-873: fix NPE when MappedSuperclass does not have  IdClass defined.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@737816 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1227,201701459ab6a3fa8fd715700855f11e756436cf,"OPENJPA-2066 Edge case in OPENJPA-1227. openJPA fails to create a join and thus returns wrong data when a collection is selected from superclass and another field is selected from subclass two or more levels down the hierarchy  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1189858 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1227,416b8d3ccb65f8ecf612513489ed78e5cebe8641,"OPENJPA-1227 SQL generation error when using data cache.  Patch and testcase contributed by David Minor.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@814706 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-630,110e3ff4b02aa1482d3f0e931539bbf616b006bc,"OPENJPA-630 Enforce no statement batching support if batchlimit set to 1.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@665915 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1221,b5e893b5a732468e147c7c5060e1141b9c6d3474,"OPENJPA-1221.  Modified openjpa-integration module pom files for examples, tck, and osgi-itests to be consistent with the validation module.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@800526 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2795,e831faffe4aaf0b68d25aa896d0e4fc515aa6590,"OPENJPA-2795 improve MappingDefault IndexPhysicalForeignKeys description  This flag controls whether the database specific flag from the DBDictionary will be used. "
OPENJPA-2795,f92c85314dc55c780378519c5ca6e20c8deb76e3,"OPENJPA-2795 add documentation and PostgreSQL support  Postgres also doesn't automatically create a foreign key index. "
OPENJPA-2795,c13f0b0e136b0c2730c769948937975a92055940,"This fixes OPENJPA-2795 in that generation of indizes for @ManyToOne relations that are also foreign keys can optionally be turned on if so desired. Default behaviour of OpenJPA is unchanged.  This commit contains two new features: 1) A new DB-specific flag DBDictionary#indexPhysicalForeignKeys so that indices for foreign keys will be generated for database systems that don't automatically create an index for foreign keys. 2) A new boolean property MappingDefaults.IndexPhysicalForeignKeys that will turn the feature from 1) on or off. By default MappingDefaults.IndexPhysicalForeignKeys is false so that the feature from 1) is disabled.  Note: DBDictionary#indexPhysicalForeignKeys works similar to the pre-existing flag DBDictionary#indexLogicalForeignKeys.  Note: this commit enables FK indices for Oracle and MS SQLServer. Other database systems may benefit, too, and should also be changed. "
OPENJPA-1464,7b53696e6e5162debf7d48d0f02940f5df15239e,"OPENJPA-1464: Reparameterize with enum-valued parameters.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@899780 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2555,d8ddf87a4752921f75e759f735282a70143dd139,"OPENJPA-2555 add docs for DateFractionDigits "
OPENJPA-2555,a7969c120bfba06b883f319788fc50ca0ef06b69,"OPENJPA-2555 rename DBDictionary property to dateFractionDigits  dateFractionDigits is more self-explaning than defaultFractionDigits. It also fits better into the already existing date* config settings. "
OPENJPA-2555,dc31b800b8831d606c9621be2935282b666ecf64,"OPENJPA-2555 fix randomly failing tests by forcing microseconds "
OPENJPA-2555,4e59c4836407382f853306dfd0ffbd14cba6e5c1,"OPENJPA-2555 use a defaultFractionLength of 0 for backward compat  This is how the default of MySQL and the previous behaviour of OpenJPA did. If a user want he can use either @Column(scale=n) or set it via DBDictionary: openjpa.jdbc.DBDictionary=(defaultFractionLength=6) "
OPENJPA-2555,0530b5b72ba00a3014e67c9ee4c3e8bfcddabb76,"OPENJPA-2755 OPENJPA-2555 support fractions of a second  For now just in MySQL. Should also get added to PostgreSQL. Txs also to Ancoron Luciferis for a patch which also gave some important input! "
OPENJPA-2555,3b4c2e6f427de1f6f1e21a9c5a0cca4e5730167e,"OPENJPA-2755 OPENJPA-2555 use scale to set Date fractions "
OPENJPA-2555,9461ffdfcd870b1aeadf1eab3e8181c983a595b4,"OPENJPA-2775 OPENJPA-2555 fraction of seconds in MySQL  This is a first fix for supporting fractions of a second in MySQL. "
OPENJPA-1224,781654af6044d7c3854d2e9d4ace73999081ba9d,"OPENJPA-1224: Backing out DB2 and Derby related changes to investigate in a seperate JIRA.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@893220 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1224,3067245dac166500fd0cc15c445f222334afba27,"OPENJPA-1224: Updating DBDictionaries to support setting precision on a BigDecimal column.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@890486 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1224,63a3408d7d291fd3c965500c33fabf2189530d65,"OPENJPA-1224: backing out changes while investigating a test regression.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@822288 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1224,c06481b4527a8e6903ebe62df9c040171435fbf5,"OPENJPA-1224. Updated DBDictionary and AbstractDB2Dictionary to properly support java.math.BigDecimal.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@820050 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1460,4c2f53856e7d886d7fd75baf4ac8887b0a520359,"OPENJPA-1460 Show as being fixed in 2.0.0-beta2  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@920906 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1460,4a987190d99d77dd18878423280489367bd17397,"OPENJPA-1460: resolve visibility scope of orm.xml  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@908621 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1460,c15f473949ca72a972dc75f61c5f0b43a9dd1e9f,"OPENJPA-1460: back out the previous change until the visibility scope of orm.xml is fully agreed upon.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@902291 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1460,d299ac431108416d606549ec771ca5b5a26d78a6,"OPENJPA-1410 Undo removal of code that was added by OPENJPA-1460  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@901968 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1460,00c44aba43590c4e3f6dab5d71cbae433a13fdb9,"OPENJPA-1460 Undo import of a spec api added in r900873, as openjpa-kernel does not have access to the spec api and should not by design.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@900931 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1460,3bff9645033db9d990e80187a76b6de08e840aa8,"OPENJPA-1460: Rename the setter method  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@900890 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1460,1049796100da5f1b082f026c73ae3bb19139dde1,"OPENJPA-1460: Rename the setter method  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@900873 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1460,36e31ae445e15bc38fdc93bf1d887fb670eac1c5,"OPENJPA-1460: resolve visibility scope of orm.xml.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@900245 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1461,919be02042d1d458b16c5610276e6eb0a6a0a0ee,"OPENJPA-1461: Incorrect Oracle CREATE TABLE DDL for XML column Changed mapping table name from ""TORDER"" to ""TORDERXML"" in test case.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@899851 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1461,dad4ad195225eaa68e6e3bed942822f0ea86d434,"OPENJPA-1461: Incorrect Oracle CREATE TABLE DDL for XML column  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@899528 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-838,963e541fd268a6bf0c64194cf917b5199600a9cb,"OPENJPA-838: check in testcase  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@738918 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-838,6ff7d9a922d1b3f61fa2363529622e69f1d82b9d,"OPENJPA-838: remove cache from StoreCollectionFieldStrategy  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@728750 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1218,655ec577e9d0452d06a7ce74d6571a810605e220,"OPENJPA-1218: Evict subclasses automatically when called from JPA facade.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@799764 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-605,b2bd03567df6a5f3b936f65288bd84df9ebeca97,"OPENJPA-605 Informix will throw an exception when a unique index is explictily created on the primary key columns Help committing new patch provided by Fay Wang  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@658576 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-605,99a69bef3315bc0434be8a54281b3f1802fbe6f8,"OPENJPA-605 Informix will throw an exception when a unique index is explictily created on the primary key columns  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@658542 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-847,e80110bdd1029dc03dd3ff422c98458daf451478,"OPENJPA-847: Enable JDBC 3 way of retrieving generated keys  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@780258 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-602,63c48992274fce84b2c08bf8bbe6df024736557c,"OPENJPA-602: Avoid NPE when table-per-class inheritance staregy with an abstract root. See test cases for further details.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@666314 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-845,1580b38bee30b04c282e224d2a19d7739cc3e174,"OPENJPA-845 Show as being fixed in 2.0.0-M1  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@921010 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-845,94efd58dd9e258e2de7436c767f179e136c49dfe,"OPENJPA-845: Evaluate ordering value for PCPath to support ORDER BY slice queries that involves ordering terms not included in projection items and hence requires in-memory ordering from multiple slices.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@729084 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2304,f17a08fee4571887c380e92af6fb8dd0b494560d,"OPENJPA-2304: Protect the expressin list for concurrent access  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1420321 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2788,00bd91cc2c858949486acb4e8063176be9a48842,"OPENJPA-2788 fix anynomous Criteria Parameters "
OPENJPA-843,b8ec28b38a20339c5edc4e6522a4570b2b9d570a,"OPENJPA-843 refactor testcase so that it runs during a normal maven build.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@734253 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-843,500fc71ba3d07e3c453ace8c45e8d9593b458b3a,"OPENJPA-843 move testcases to openjpa-persistence-jdbc module to resolve compile failure  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@733970 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-843,9ab2dd6c4ab1da7438f6f0265d876fa8bf4135e4,"OPENJPA-843 Unnecessary version update on inverse-side of a 1-m relationship Committing patch provided by Dinkar Rao  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@733932 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1458,2331d205229f72e7526d03896b5fbdca16ffca2b,"OPENJPA-1458: fix named parameter problem  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@898936 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2547,4ca9dbd7418f4193daceccf00131f0c67dedcfe5,"OPENJPA-2547: When two threads attempt to get a Pessimistic Lock, one thread gets a 'false' lock.  Applied fix to trunk.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1651847 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2789,eb2dbec1273e52d4258ed2b183106ca8d098ed94,"OPENJPA-2789 close connection after bulk delete  while ResultSetResult closes the underlying connection we did loose this handling in JDBCStoreQuery when XROP sharding got added. "
OPENJPA-1452,3065f2febb333b4680ccd5649ece87dc2592afa9,"OPENJPA-1452 Configurations attempts to modiy an umodifiable map.  Add null checks back in to match 1.2/1.3 branches.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@897284 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1452,6710465b7c66b61222d7c034022a143c93586225,"OPENJPA-1452 Configurations attempts to modiy an umodifiable map.  Patch contributed by JIRA uid baboune.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@897269 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2542,b48106b0720d6ae199da5391aadcf3d4b40c5d13,"OPENJPA-2542: Use bundle classloader AND PersistenceUnitInfo classloader when creating a BrokerFactory.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1644414 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2300,5faf53c036cf406fc804fa8949f4d8a919dfe813,"OPENJPA-2300 avoid warnings due to annotation processor  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1757320 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1211,0f62a7de1b9c4fe0085fdf526c1920400e44127f,"OPENJPA-1211 Show as being fixed in 2.0.0-M3  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@920943 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1211,5f83298a9541a5a60ac8e4b3f44d1e541ed90039,"OPENJPA-1211: Adding brackets.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@799346 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1211,5432ffecbb765de57791f414aa88c9dd88cd55c6,"OPENJPA-1211: check null value to prevent NPE.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@799340 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1211,d91fa6a2ac3fb4f2ba3af8aaa66121134765e3b8,"OPENJPA-1211:   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@799290 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1211,aa72c08d4469c3e7635e972d99674e2b9f30e407,"OPENJPA-1211:  Add getPath method to FromImpl. Remove @allowFailure annotation from passing testcases in TestStringCriteria.   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@799289 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1695,efa71484df0c6cbda33b62d9c181e2d31f30ee8b,"OPENJPA-1695 OutOfMemoryError from CacheMarshallerImpl.setInputUrlFromResourceLocation  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@954979 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1696,152e5d2d4fc50e8d8d946efff95c09c513b7fbe4," OPENJPA-1696: setting eol-style  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@954905 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1696,493bfe0e1426297ec4dee448bd10232529722c22,"OPENJPA-1696: Type discriminator for polymorphic queries limited to Single Table inheritance  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@954007 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1455,b08a0d179bb3fd690da18a2556e9ccc09dfb2c0a,"OPENJPA-1455: VALUES CURRENT SCHEMA fails in DB2 on zOS. Change the SQL to SELECT CURRENT SCHEMA FROM SYSIBM.SYSDUMMY1.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@901775 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1455,e53378bd2697a023a2be5d4c9191fa80c3411800,"OPENJPA-1455: fix the way to get current schema per Milosz's suggestion.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@898118 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1455,e303892e2a16cc50785f37b951d047e394bf08ac,"OPENJPA-1455: fix add column problem involving tables with same name in multiple schemas for DB2  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@897056 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1697,45c555606de95d37024d2e76b7b9240b0ff81156,"OPENJPA-1697: setting eol-style  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@958597 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1697,3f79c25dfcfae0cd6d3de56e72bd6a3602d671f6,"OPENJPA-1697: A EnumValueHandler strategy along with XmlType annotation incorrectly mapped to XmlType in create table DDL   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@955806 13f79535-47bb-0310-9956-ffa450edef68 "
